location_id,name,state,district,locality,category,section,description,known_for,latitude,longitude,best_season,difficulty,popularity_tier,primary_source,photo_source_url,info_source_url,verification_status,last_verified,record_status
IN-00001,Trimbakeshwar Jyotirlinga,Maharashtra,Nashik,,Jyotirlinga,JYOTIRLINGA,,One of the twelve Jyotirlinga pilgrimage sites of Shiva; special spiritual heritage destination.,,,,,ICONIC,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-01326,Sundargarh Nature & Scenic Region,Odisha,Sundargarh,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01327,Sundargarh Nature & Scenic Region,Odisha,Sundargarh,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01328,Gajapati Nature & Scenic Region,Odisha,Gajapati,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01329,Gajapati Nature & Scenic Region,Odisha,Gajapati,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01330,Ganjam Nature & Scenic Region,Odisha,Ganjam,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01331,Ganjam Nature & Scenic Region,Odisha,Ganjam,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01332,Deogarh Nature & Scenic Region,Odisha,Deogarh,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01333,Deogarh Nature & Scenic Region,Odisha,Deogarh,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01334,Nuapada Nature & Scenic Region,Odisha,Nuapada,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01335,Nuapada Nature & Scenic Region,Odisha,Nuapada,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01336,Jharsuguda Nature & Scenic Region,Odisha,Jharsuguda,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01337,Jharsuguda Nature & Scenic Region,Odisha,Jharsuguda,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01338,Jabalpur Nature & Scenic Region,Madhya Pradesh,Jabalpur,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01339,Jabalpur Nature & Scenic Region,Madhya Pradesh,Jabalpur,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01340,Rewa Nature & Scenic Region,Madhya Pradesh,Rewa,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01341,Rewa Nature & Scenic Region,Madhya Pradesh,Rewa,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01342,Satna Nature & Scenic Region,Madhya Pradesh,Satna,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01343,Satna Nature & Scenic Region,Madhya Pradesh,Satna,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01344,Narmadapuram Nature & Scenic Region,Madhya Pradesh,Narmadapuram,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01345,Narmadapuram Nature & Scenic Region,Madhya Pradesh,Narmadapuram,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01346,Chhindwara Nature & Scenic Region,Madhya Pradesh,Chhindwara,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01347,Chhindwara Nature & Scenic Region,Madhya Pradesh,Chhindwara,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01348,Betul Nature & Scenic Region,Madhya Pradesh,Betul,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01349,Betul Nature & Scenic Region,Madhya Pradesh,Betul,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01350,Mandla Nature & Scenic Region,Madhya Pradesh,Mandla,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01351,Mandla Nature & Scenic Region,Madhya Pradesh,Mandla,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01352,Balaghat Nature & Scenic Region,Madhya Pradesh,Balaghat,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01353,Balaghat Nature & Scenic Region,Madhya Pradesh,Balaghat,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01354,Dindori Nature & Scenic Region,Madhya Pradesh,Dindori,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01355,Dindori Nature & Scenic Region,Madhya Pradesh,Dindori,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01356,Anuppur Nature & Scenic Region,Madhya Pradesh,Anuppur,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01357,Anuppur Nature & Scenic Region,Madhya Pradesh,Anuppur,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01358,Shahdol Nature & Scenic Region,Madhya Pradesh,Shahdol,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01359,Shahdol Nature & Scenic Region,Madhya Pradesh,Shahdol,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01360,Umaria Nature & Scenic Region,Madhya Pradesh,Umaria,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01361,Umaria Nature & Scenic Region,Madhya Pradesh,Umaria,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01362,Panna Nature & Scenic Region,Madhya Pradesh,Panna,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01363,Panna Nature & Scenic Region,Madhya Pradesh,Panna,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01364,Chhatarpur Nature & Scenic Region,Madhya Pradesh,Chhatarpur,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01365,Chhatarpur Nature & Scenic Region,Madhya Pradesh,Chhatarpur,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01366,Shivpuri Nature & Scenic Region,Madhya Pradesh,Shivpuri,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01367,Shivpuri Nature & Scenic Region,Madhya Pradesh,Shivpuri,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01368,Sheopur Nature & Scenic Region,Madhya Pradesh,Sheopur,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01369,Sheopur Nature & Scenic Region,Madhya Pradesh,Sheopur,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01370,Kutch Nature & Scenic Region,Gujarat,Kutch,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01371,Kutch Nature & Scenic Region,Gujarat,Kutch,,NATURE_REGION,INDIA_NATURE,,Regional nature/scenic discovery hub. Exact attraction matching is resolved separately; this row is a draft regional candidate.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
